단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
417500,KR7417500006,제이아이테크,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3060,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,118529,100,20221104,32784,3278474400,12,,0,,N,N,401,74,78,72,13,20250930.0,1003,,N,N,N
417790,KR7417790003,트루엔,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28390,100,20230517,10999,1099965000,12,,0,,N,N,536,155,175,144,15,20241231.0,898,,N,N,N
417840,KR7417840006,저스템,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10160,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,48858,500,20221028,7262,3631375000,12,,0,,N,N,219,37,31,31,13,20250630.0,737,,N,N,N
417860,KR7417860004,오브젠,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,13450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17728,500,20230130,4450,2225369500,12,,0,,N,N,152,-41,-33,-33,-36,20241231.0,598,,N,N,N
417970,KR7417970001,모델솔루션,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,19520,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4668896,500,20221007,6396,3198350000,12,,0,,N,N,348,21,20,17,5,20250630.0,1248,912,N,N,N
418250,KR7418250007,시큐레터,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6550,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20230824,6937,3468628500,12,,0,,N,N,14,-73,-94,-94,-82,20241231.0,454,,N,N,N
418420,KR7418420006,라온텍,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4165,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,215230,100,20230309,30337,3195755800,12,,0,,N,N,89,-70,-65,-65,-35,20241231.0,1263,,N,N,N
418470,KR7418470001,KT밀리의서재,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16724,500,20230927,8565,4282894500,12,,0,,N,N,726,110,129,115,18,20241231.0,1096,,N,N,N
418550,KR7418550000,제이오,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,134617,100,20230216,32017,3201767300,12,,0,,N,N,829,-55,-139,-89,-6,20241231.0,2474,,N,N,N
418620,KR7418620001,E8,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2315,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,289266,500,20240223,12850,6425238500,12,,0,,N,N,9,-56,-58,-58,-126,20250630.0,297,,N,N,N
419050,KR7419050000,삼기에너지솔루션즈,ST,3.0,1009,1030,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1976,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,570201,100,20230203,57196,5719624000,12,,0,,N,N,654,56,7,5,1,20250630.0,1130,,N,N,N
419080,KR7419080007,엔젯,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,74912,500,20221118,10652,5326318500,12,,0,,N,N,40,-26,-26,-35,-18,20250630.0,577,,N,N,N
419120,KR7419120001,산돌,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4610,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,74075,500,20221027,15133,7566753500,12,,0,,N,N,101,29,32,28,9,20250630.0,697,,N,N,N
419530,KR7419530001,SAMG엔터,ST,1.0,1015,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,47800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,145872,500,20221206,9734,4867257500,12,,0,Y,N,N,711,116,314,312,138,20250630.0,4653,,N,N,N
419540,KR7419540000,비스토스,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1065473,100,20221018,22992,2299251100,12,,0,,N,N,203,3,10,8,4,20241231.0,519,,N,N,N
420570,KR7420570004,제이투케이바이오,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8813,500,20240325,5847,2923741500,12,,0,,N,N,158,10,11,11,7,20250630.0,474,,N,N,N
420770,KR7420770000,기가비스,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,33300,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,41052,200,20230524,12675,2535151600,12,,0,,N,N,261,-18,44,34,2,20241231.0,4221,,N,N,N
424760,KR7424760007,벨로크,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1143,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,995623,100,20220722,19665,1966500200,12,,0,,N,N,309,-20,-20,-12,-5,20241231.0,224,,N,N,N
424870,KR7424870004,이뮨온시아,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5570,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,826220,500,20250519,74165,37082534500,12,,0,,N,N,7,-126,-57,-57,-36100000,20241231.0,4130,,N,N,N
424960,KR7424960003,스마트레이더시스템,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7360,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,240450,500,20230822,15677,7838670000,12,,0,,N,N,47,-37,-14,-14,-19,20250630.0,1153,,N,N,N
424980,KR7424980001,마이크로투나노,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,124434,500,20230426,5918,2959445000,12,,0,Y,N,N,102,-95,-107,-79,-25,20241231.0,612,,N,N,N
425040,KR7425040003,티이엠씨,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8330,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,112728,500,20230119,21329,10664541000,12,,0,,N,N,1394,136,85,62,6,20250630.0,1776,,N,N,Y
425420,KR7425420007,티에프이,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,36700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,110809,100,20221117,11960,1196071000,12,,0,,N,N,471,69,70,62,15,20250630.0,4389,,N,N,Y
429270,KR7429270002,시지트로닉스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4795,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,41125,500,20230803,4658,2329075000,12,,0,,N,N,122,-63,-58,-57,-22,20241231.0,223,,N,N,N
430690,KR7430690008,한싹,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5230,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,134595,500,20231004,10895,5447663500,12,,0,,N,N,94,-17,-17,-17,-10,20250630.0,569,,N,N,N
431190,KR7431190008,케이쓰리아이,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19847524,500,20240820,7486,3743221000,12,,0,,N,N,61,-28,-24,-24,-17,20250630.0,475,,N,N,N
432430,KR7432430007,와이랩,ST,3.0,1015,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90787,500,20230720,16508,8254160000,12,,0,,N,N,258,-45,-44,-44,-21,20250630.0,693,,N,N,N
432470,KR7432470003,케이엔에스,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13488,100,20231206,8771,877155600,12,,0,,N,N,266,17,22,20,7,20250630.0,931,,N,N,N
432720,KR7432720001,퀄리타스반도체,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,123119,500,20231027,14092,7046306000,12,,0,,N,N,61,-227,-191,-191,-49,20241231.0,2151,,N,N,N
432980,KR7432980001,엠에프씨,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3610,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17150,500,20241226,8591,4295871000,12,,0,,N,N,206,15,-13,-12,-5,20241231.0,310,,N,N,N
434480,KR7434480000,모니터랩,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,156865,100,20230519,12310,1231030000,12,,0,,N,N,72,-6,-12,-8,-4,20250630.0,492,,N,N,N
435570,KR7435570007,에르코스,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12984,500,20250228,7616,3808491500,12,,0,,N,N,169,5,-79,-80,-37,20250630.0,746,,N,N,N
437730,KR7437730005,삼현,ST,2.0,1009,1030,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,26800,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,449593,500,20240321,31707,15853783500,12,,0,,N,N,512,34,48,58,10,20250630.0,8497,,N,N,N
438700,KR7438700007,버넥트,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3505,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27277,500,20230726,11144,5572445000,12,,0,,N,N,15,-54,-46,-47,-31,20250630.0,390,,N,N,N
439090,KR7439090002,마녀공장,ST,2.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15120,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,53752,100,20230608,16378,1637826000,12,,0,,N,N,586,44,53,47,8,20250630.0,2476,,N,N,Y
439580,KR7439580002,블루엠텍,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1798405,100,20231213,33825,3382596000,12,,0,,N,N,798,-18,-41,-41,-18,20250630.0,1758,,N,N,N
440110,KR7440110005,파두,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,24000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,780940,100,20230807,49451,4945163300,12,,0,,N,N,429,-245,-269,-269,-64,20250630.0,11868,,N,N,N
440290,KR7440290005,HB인베스트먼트,ST,3.0,1014,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2055,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,176583,500,20240125,27107,13553505000,12,,0,,N,N,152,65,74,60,8,20241231.0,557,,N,N,N
440320,KR7440320000,오픈놀,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,50383,100,20230630,9830,983000000,12,,0,,N,N,399,-10,-9,-12,-6,20250630.0,386,,N,N,N
441270,KR7441270006,파인엠텍,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9360,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1045312,500,20221007,37640,18820036500,12,,0,,N,N,1201,23,-64,-73,-12,20250630.0,3523,,N,N,N
442770,KR7442770004,IBKS제21호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,1862,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,100,20221216,4210,421000000,12,,0,,N,N,0,0,2,2,2,20241231.0,78,,N,N,N
443250,KR7443250006,레뷰코퍼레이션,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9170,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,16386,500,20231006,11122,5812943000,12,,0,,N,N,259,35,30,26,9,20250630.0,1019,,N,N,N
443670,KR7443670005,에스피소프트,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,105695,100,20240215,24741,2474139200,12,,0,,N,N,272,16,18,14,4,20250630.0,1261,,N,N,N
444530,KR7444530000,심플랫폼,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,56862,500,20250321,6390,3195441500,12,,0,,N,N,72,-1,-80,-80,-1583,20241231.0,557,,N,N,N
444920,KR7444920003,유안타제11호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2085,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,383,100,20230901,5240,524000000,12,,0,,N,N,0,0,3,3,2,20241231.0,109,,N,N,N
445090,KR7445090004,에이직랜드,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,28900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54839,500,20231113,10871,5435830000,12,,0,,N,N,305,-132,-131,-134,-34,20250630.0,3141,,N,N,N
445180,KR7445180003,퓨릿,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,121924,500,20231018,17189,8594594000,12,,0,,N,N,1225,140,143,118,13,20241231.0,1339,,N,N,N
445680,KR7445680002,큐리옥스바이오시스템즈,ST,2.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,74700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,268058,500,20230810,17086,8543020500,12,,0,,N,N,19,-70,-220,-219,-115,20250630.0,12763,,N,N,N
446150,KR7446150005,유안타제12호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2305,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,100,20230317,4770,477000000,12,,0,,N,N,0,-1,2,2,2,20241231.0,109,,N,N,N
446540,KR7446540007,메가터치,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3775,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,152302,500,20231109,20771,10385500000,12,,0,,N,N,530,40,62,50,10,20241231.0,784,,N,N,N
446840,KR7446840001,지슨,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1578,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,42018,100,20230517,55262,5526229300,12,,0,,N,N,136,-18,-21,-21,-35,20241231.0,872,,N,N,N
448280,KR7448280008,에코아이,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11030,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20301,500,20231121,29631,14815564500,12,,0,,N,N,95,-21,-15,-13,-2,20250630.0,3268,,N,N,N
448370,KR7448370007,하나27호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2115,1,1,N,Y,Y,0,N,N,N,0,0,0,100,N,90,105368,100,20230406,5620,562000000,12,,0,,N,N,0,0,3,2,2,20241231.0,118,,N,N,N
448710,KR7448710004,코츠테크놀로지,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,16430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,71533,100,20230810,5260,625614700,12,,0,,N,N,650,95,98,82,20,20241231.0,864,,N,N,N
448760,KR7448760009,IBKS제22호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,3760,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,483240,100,20230406,4430,443000000,12,,0,,N,N,0,0,2,1,2,20241231.0,166,,N,N,N
448830,KR7448830000,미래에셋비전스팩3호,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,203140,100,20230407,4920,492000000,12,,0,,N,N,0,0,2,2,2,20241231.0,107,,N,N,N
448900,KR7448900001,한국피아이엠,ST,3.0,1009,1030,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,31800,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,439484,500,20250404,6004,3002228500,12,,0,,N,N,176,6,-20,-15,-6,20250630.0,1909,,N,N,N
450050,KR7450050000,하이제8호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2105,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,429,100,20230622,5014,501400000,12,,0,,N,N,0,0,3,2,2,20241231.0,105,,N,N,N
450330,KR7450330006,하스,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,61746,500,20240703,8186,4093421500,12,,0,Y,N,N,79,3,3,2,1,20250630.0,523,,N,N,N
450520,KR7450520002,인스웨이브,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,85275,500,20230925,14704,7352289000,12,,0,,N,N,175,-45,-44,-34,-16,20250630.0,541,,N,N,N
450940,KR7450940002,유안타제14호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2095,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1661,100,20230727,4540,454000000,12,,0,,N,N,0,0,2,2,2,20241231.0,95,,N,N,N
450950,KR7450950001,아스테라시스,ST,2.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15450,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,378078,100,20250124,37507,3750709200,12,,0,,N,N,170,44,40,35,23,20250630.0,5794,,N,N,N
451220,KR7451220008,아이엠티,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,73082,500,20231010,7874,3937305500,12,,0,,N,N,130,-14,-25,-20,-14,20250630.0,704,,N,N,N
451250,KR7451250005,삐아,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,59030,500,20240425,10225,5112938500,12,,0,,N,N,329,14,20,16,8,20250630.0,990,,N,N,N
451700,KR7451700009,엔에이치스팩29호,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2105,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33994,100,20230623,14350,1435000000,12,,0,,N,N,0,-1,9,6,2,20241231.0,302,,N,N,N
451760,KR7451760003,컨텍,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49400,500,20231109,15252,7626098000,12,,0,,N,N,454,-105,-120,-111,-20,20250630.0,1189,,N,N,N
452160,KR7452160005,제이엔비,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6660,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,84573,100,20231124,9617,1903702700,12,,0,,N,N,79,13,10,14,7,20250630.0,640,,N,N,N
452190,KR7452190002,한빛레이저,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,327588,100,20240104,23366,2575155700,12,,0,,N,N,89,-3,0,-3,-2,20250630.0,1201,,N,N,N
452200,KR7452200009,민테크,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2565,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,109776,100,20240503,23619,2361980000,12,,0,,N,N,209,-110,-144,-145,-63,20241231.0,605,,N,N,N
452280,KR7452280001,한선엔지니어링,ST,3.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9040,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,200003,500,20231124,17274,8637075000,12,,0,,N,N,485,49,51,42,7,20241231.0,1561,,N,N,N
452300,KR7452300007,캡스톤파트너스,ST,3.0,1014,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2525,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90859,200,20231115,14119,2823901000,12,,0,,N,N,97,22,22,18,6,20241231.0,356,,N,N,N
452400,KR7452400005,이닉스,ST,3.0,1009,1030,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10070,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,87944,500,20240201,9071,4535714000,12,,0,,N,N,621,2,7,3,1,20250630.0,913,,N,N,N
452430,KR7452430002,사피엔반도체,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,27450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,86050,100,20240219,8218,821804600,12,,0,,N,N,80,-34,-171,-171,-125,20241231.0,2255,,N,N,N
452450,KR7452450000,피아이이,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9130,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,9386136,100,20250204,35878,3587850000,12,,0,,N,N,336,-79,-87,-88,-27,20250630.0,3275,,N,N,Y
452670,KR7452670003,상상인제4호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,686,100,20230914,5220,522000000,12,,0,,N,N,0,0,3,3,3,20241231.0,108,,N,N,N
452980,KR7452980006,신한제11호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2075,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12197,100,20231004,18905,1890500000,12,,0,,N,N,0,-1,11,9,2,20241231.0,392,,N,N,N
453450,KR7453450009,그리드위즈,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,53651,200,20240614,7942,1588550000,12,,0,Y,N,N,482,-19,-14,-14,-2,20250630.0,1250,,N,N,N
453860,KR7453860009,에이에스텍,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14840,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12320,500,20231128,5657,2828607500,12,,0,,N,N,426,87,94,95,18,20241231.0,839,,N,N,N
454640,KR7454640004,하나29호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1001,100,20230628,5401,540100000,12,,0,,N,N,0,0,2,2,2,20241231.0,113,,N,N,N
455180,KR7455180000,케이지에이,ST,0.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5160,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,85994,500,20250617,12617,6308851000,12,,0,,N,N,514,34,33,28,15,20241231.0,651,,N,N,N
455250,KR7455250001,KB제25호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9002,100,20230623,4305,430500000,12,,0,,N,N,0,-1,2,2,2,20241231.0,90,,N,N,N
455310,KR7455310003,한화플러스제4호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,850,100,20230907,5060,506000000,12,,0,,N,N,0,-1,2,2,2,20241231.0,105,,N,N,N
455900,KR7455900001,엔젤로보틱스,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,27750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,173702,500,20240326,15183,7591565500,12,,0,,N,N,42,-108,-100,-100,-41,20241231.0,4213,,N,N,N
455910,KR7455910000,에스케이증권제9호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,100,20230721,5020,502000000,12,,0,,N,N,0,0,2,2,2,20241231.0,105,,N,N,N
456010,KR7456010008,아이씨티케이,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,16980,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,737139,500,20240517,13420,6710338000,12,,0,,N,N,12,-52,-64,-64,-32,20250630.0,2278,,N,N,N
456070,KR7456070002,이엔셀,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,166080,500,20240823,10901,5450902500,12,,0,,N,N,72,-157,-152,-152,-35,20241231.0,1340,,N,N,N
456160,KR7456160001,지투지바이오,ST,0.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,65100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1716911,500,20250814,5419,2709761000,12,,0,,N,N,8,-108,-833,-833,-36100000,20241231.0,3528,,N,N,N
456490,KR7456490002,교보14호스팩,ST,3.0,1014,0,0,,N,N,,N,,,,,Y,,,0,,,N,,,,,N,2280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3965,100,20230706,4200,420000000,12,,0,,N,N,0,-1,2,1,2,20241231.0,95,,N,N,N
457370,KR7457370005,한켐,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,58718,500,20241022,8027,4013567000,12,,0,,N,N,367,65,69,58,15,20241231.0,667,,N,N,N
457550,KR7457550002,우진엔텍,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,22000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,151927,500,20240124,9271,4635669500,12,,0,,N,N,440,53,62,54,13,20241231.0,2039,,N,N,N
